Id,Gid,Name,Geometry,Category,Description,Style,Property,Coordinates
22730339711,cY6NgftSWIY,千里山バス株式会社,"{'Type': 'point', 'Coordinates': '135.557900277778,34.764435555556'}",[],,[],"{'Uid': '33b43ca34e781f2c4d4f1010143a00202538ce94', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'センリヤマバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府摂津市東別府３丁目８−３２', 'GovernmentCode': '27224', 'AddressMatchingLevel': '6', 'Tel1': '06-6340-1177', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口4', 'ExitId': '16327', 'Distance': '1136', 'Time': '14'}, {'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口2', 'ExitId': '16325', 'Distance': '1188', 'Time': '14'}, {'Id': '29190', 'SubId': '2919001', 'Name': '南摂津', 'Railway': '大阪モノレール', 'Exit': '出口3', 'ExitId': '16326', 'Distance': '1263', 'Time': '15'}], 'SmartPhoneCouponFlag': 'false'}","135.557900277778,34.764435555556"
22730347461,NGWlOsXNA7A,大力観光株式会社,"{'Type': 'point', 'Coordinates': '135.590066111111,34.664528333333'}",[],,[],"{'Uid': 'f0639b366f598ed54c7e89d6c3dc051af71b3fd8', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ダイリキカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市小阪３丁目３−１４', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '06-6789-5510', 'Genre': [{'Code': '0510003', 'Name': '海運'}, {'Code': '0306007', 'Name': '海運、遊覧船'}, {'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '26225', 'SubId': '2622501', 'Name': '八戸ノ里', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '12077', 'Distance': '144', 'Time': '1'}, {'Id': '26225', 'SubId': '2622501', 'Name': '八戸ノ里', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '12078', 'Distance': '328', 'Time': '3'}, {'Id': '25884', 'SubId': '2588401', 'Name': '河内小阪', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '10245', 'Distance': '898', 'Time': '10'}], 'SmartPhoneCouponFlag': 'false'}","135.590066111111,34.664528333333"
22730351018,o6KMelfbQJo,ジーマトラベル（ＪＩＭＡＴＲＡＶＥＬ）,"{'Type': 'point', 'Coordinates': '135.563540555556,34.674232222222'}",[],,[],"{'Uid': '13ccbfe10eb326f0e2e51fd800d8979cb6115b94', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ジーマトラベル', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市高井田西３丁目６−２９', 'GovernmentCode': '27227', 'AddressMatchingLevel': '6', 'Tel1': '06-6782-7631', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '26163', 'SubId': '2616301', 'Name': '深江橋', 'Railway': '大阪市営中央線', 'Exit': '3', 'ExitId': '11894', 'Distance': '1001', 'Time': '12'}, {'Id': '26163', 'SubId': '2616301', 'Name': '深江橋', 'Railway': '大阪市営中央線', 'Exit': '5', 'ExitId': '11896', 'Distance': '1027', 'Time': '12'}, {'Id': '26163', 'SubId': '2616301', 'Name': '深江橋', 'Railway': '大阪市営中央線', 'Exit': '1', 'ExitId': '11892', 'Distance': '1041', 'Time': '13'}], 'SmartPhoneCouponFlag': 'false'}","135.563540555556,34.674232222222"
22730365292,ZcsFcTOgjtk,堺第一観光株式会社　本社,"{'Type': 'point', 'Coordinates': '135.453881388889,34.533365555556'}",[],,[],"{'Uid': '03faf905bdde737490d843500aa76509cabee660', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'サカイダイイチカンコウホンシャ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府堺市西区鳳中町９丁３５４−３５', 'GovernmentCode': '27144', 'AddressMatchingLevel': '6', 'Tel1': '072-264-6401', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '25860', 'SubId': '2586001', 'Name': '鳳', 'Railway': 'JR在来線', 'Exit': '出口1', 'ExitId': '10200', 'Distance': '555', 'Time': '6'}, {'Id': '25860', 'SubId': '2586001', 'Name': '鳳', 'Railway': 'JR在来線', 'Exit': '出口2', 'ExitId': '10201', 'Distance': '636', 'Time': '7'}, {'Id': '26145', 'SubId': '2614501', 'Name': '東羽衣', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '11836', 'Distance': '1379', 'Time': '17'}], 'SmartPhoneCouponFlag': 'false'}","135.453881388889,34.533365555556"
22730386413,4vTs0hRt6zQ,千里山バス株式会社　泉北営業所,"{'Type': 'point', 'Coordinates': '135.496461666667,34.488382222222'}",[],,[],"{'Uid': '9a21e57074ecd5ac0d06d169cdc89fc91eb5606a', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'センリヤマバスセンボクエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府堺市南区原山台１丁１４−９', 'GovernmentCode': '27145', 'AddressMatchingLevel': '6', 'Tel1': '072-291-7711', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26071', 'SubId': '2607101', 'Name': '栂・美木多', 'Railway': '泉北高速鉄道', 'Exit': '出口1', 'ExitId': '11087', 'Distance': '758', 'Time': '9'}, {'Id': '26071', 'SubId': '2607101', 'Name': '栂・美木多', 'Railway': '泉北高速鉄道', 'Exit': '出口2', 'ExitId': '11088', 'Distance': '855', 'Time': '10'}, {'Id': '25827', 'SubId': '2582701', 'Name': '泉ケ丘', 'Railway': '泉北高速鉄道', 'Exit': '南口', 'ExitId': '9837', 'Distance': '1911', 'Time': '23'}], 'SmartPhoneCouponFlag': 'false'}","135.496461666667,34.488382222222"
22730394259,wPKDDyqCkRY,日観交通社,"{'Type': 'point', 'Coordinates': '135.464065833333,34.572175277778'}",[],,[],"{'Uid': 'f5da19e51d7d17d01acb976e9ac1ddb133a33ef7', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ニッカンコウツウシャ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府堺市堺区南旅篭町西３丁５−６', 'GovernmentCode': '27141', 'AddressMatchingLevel': '6', 'Tel1': '072-232-9262', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '25942', 'SubId': '2594201', 'Name': '御陵前', 'Railway': '阪堺電気軌道', 'Exit': '出口1', 'ExitId': '10593', 'Distance': '347', 'Time': '4'}, {'Id': '25942', 'SubId': '2594201', 'Name': '御陵前', 'Railway': '阪堺電気軌道', 'Exit': '出口2', 'ExitId': '10594', 'Distance': '374', 'Time': '4'}, {'Id': '26203', 'SubId': '2620301', 'Name': '湊', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '12016', 'Distance': '563', 'Time': '7'}], 'SmartPhoneCouponFlag': 'false'}","135.464065833333,34.572175277778"
22730398896,O6womYD7t4I,岸和田観光バス株式会社,"{'Type': 'point', 'Coordinates': '135.394701388889,34.485786666667'}",[],,[],"{'Uid': 'b541d7827ab19e5d2450e3ddc1c6d365314ab7a6', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キシワダカンコウバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府岸和田市磯上町４丁目３−１２', 'GovernmentCode': '27202', 'AddressMatchingLevel': '6', 'Tel1': '072-436-2222', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '26028', 'SubId': '2602801', 'Name': '忠岡', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '10881', 'Distance': '504', 'Time': '6'}, {'Id': '26028', 'SubId': '2602801', 'Name': '忠岡', 'Railway': '南海電気鉄道', 'Exit': '東出口', 'ExitId': '10882', 'Distance': '547', 'Time': '6'}, {'Id': '26134', 'SubId': '2613401', 'Name': '春木', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '11603', 'Distance': '1203', 'Time': '15'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '3'}","135.394701388889,34.485786666667"
22730412464,gnpnbzdqIEc,ユタカ交通株式会社,"{'Type': 'point', 'Coordinates': '135.437774166667,34.801801388889'}",[],,[],"{'Uid': 'c52523c995ed91062a8b8f17723f8fbe1f36e6ed', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ユタカコウツウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府池田市住吉２丁目１−２４', 'GovernmentCode': '27204', 'AddressMatchingLevel': '6', 'Tel1': '072-762-5600', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '25824', 'SubId': '2582401', 'Name': '石橋(大阪府)', 'Railway': '阪急電鉄', 'Exit': '西口', 'ExitId': '9831', 'Distance': '1151', 'Time': '14'}, {'Id': '25824', 'SubId': '2582401', 'Name': '石橋(大阪府)', 'Railway': '阪急電鉄', 'Exit': '東口', 'ExitId': '9832', 'Distance': '1382', 'Time': '17'}, {'Id': '26181', 'SubId': '2618101', 'Name': '蛍池', 'Railway': '阪急電鉄', 'Exit': '西口', 'ExitId': '11947', 'Distance': '1571', 'Time': '19'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.437774166667,34.801801388889"
22730427445,v1uf0uHiX8-,北港観光バス株式会社　高槻営業所,"{'Type': 'point', 'Coordinates': '135.602890000000,34.793403055556'}",[],,[],"{'Uid': 'b0a349a22a9563f3f01a15fa979a7fffee9be0d4', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ホツコウカンコウバスタカツキエイギヨウシヨ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府高槻市柱本５丁目２７−１', 'GovernmentCode': '27207', 'AddressMatchingLevel': '6', 'Tel1': '072-677-7833', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '2'}","135.602890000000,34.793403055556"
22730430078,I4I4XU5b0Z2,株式会社西原観光バス,"{'Type': 'point', 'Coordinates': '135.373790000000,34.435373055556'}",[],,[],"{'Uid': '54edb2d6d8015038fe1a9d965629eb57b7cc8b9c', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ニシハラカンコウバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府貝塚市麻生中６３９', 'GovernmentCode': '27208', 'AddressMatchingLevel': '3', 'Tel1': '072-428-9611', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26138', 'SubId': '2613801', 'Name': '東貝塚', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '11825', 'Distance': '605', 'Time': '7'}, {'Id': '25821', 'SubId': '2582101', 'Name': '石才', 'Railway': '水間鉄道', 'Exit': '出口', 'ExitId': '9827', 'Distance': '776', 'Time': '9'}, {'Id': '25935', 'SubId': '2593501', 'Name': '近義の里', 'Railway': '水間鉄道', 'Exit': '出口', 'ExitId': '10584', 'Distance': '1392', 'Time': '17'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.373790000000,34.435373055556"
22730434128,zYHc2EFZfG6,日本観光株式会社,"{'Type': 'point', 'Coordinates': '135.342395555556,34.455114444444'}",[],,[],"{'Uid': '5da4a12eb032b451d3d0e0ff94d8c4cc741e3e83', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ニホンカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府貝塚市二色中町６−６', 'GovernmentCode': '27208', 'AddressMatchingLevel': '6', 'Tel1': '072-422-2311', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.342395555556,34.455114444444"
22730441077,BMkGeUmoVbI,京阪バス株式会社　枚方営業所,"{'Type': 'point', 'Coordinates': '135.678646944444,34.821209166667'}",[],,[],"{'Uid': '14f2195827f2e348d0d4edae0aa968eb3e3e5881', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ケイハンバスヒラカタエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府枚方市出屋敷西町１丁目８−１', 'GovernmentCode': '27210', 'AddressMatchingLevel': '6', 'Tel1': '072-890-2121', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '5'}","135.678646944444,34.821209166667"
22730451155,mSmElrzKA_o,有限会社みささぎ交通,"{'Type': 'point', 'Coordinates': '135.528471111111,34.845380833333'}",[],,[],"{'Uid': '8e40af552d8d4ddf7b20b4dcad610957c863d79a', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ミササギコウツウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府茨木市宿久庄７丁目２０−１', 'GovernmentCode': '27211', 'AddressMatchingLevel': '6', 'Tel1': '072-643-4750', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '29586', 'SubId': '2958601', 'Name': '豊川(大阪府)', 'Railway': '大阪モノレール', 'Exit': '出口', 'ExitId': '17229', 'Distance': '1801', 'Time': '21'}], 'SmartPhoneCouponFlag': 'false'}","135.528471111111,34.845380833333"
22730452753,93DlWtEQMTI,茨木高槻交通株式会社　管理部・バス部,"{'Type': 'point', 'Coordinates': '135.556441111111,34.839437777778'}",[],,[],"{'Uid': 'c21cbdc58f6a3ea424041cdce06b07e328b382e4', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'イバラキタカツキコウツウカンリブバスブ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府茨木市中河原町４−１', 'GovernmentCode': '27211', 'AddressMatchingLevel': '6', 'Tel1': '072-641-1416', 'Genre': [{'Code': '0306001', 'Name': 'タクシー'}, {'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '4'}","135.556441111111,34.839437777778"
22730454521,pW0Ohs3oTVs,有限会社茨木観光,"{'Type': 'point', 'Coordinates': '135.581936111111,34.839177500000'}",[],,[],"{'Uid': 'cbc065481b11af26681dcfa00c8aa6f3b6d0a069', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'イバラキカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府茨木市東太田３丁目', 'GovernmentCode': '27211', 'AddressMatchingLevel': '4', 'Tel1': '072-631-3117', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25998', 'SubId': '2599801', 'Name': '摂津富田', 'Railway': 'JR在来線', 'Exit': '北口', 'ExitId': '10815', 'Distance': '1317', 'Time': '16'}, {'Id': '26077', 'SubId': '2607701', 'Name': '富田(大阪府)', 'Railway': '阪急電鉄', 'Exit': '北出口', 'ExitId': '11098', 'Distance': '1376', 'Time': '17'}, {'Id': '25998', 'SubId': '2599801', 'Name': '摂津富田', 'Railway': 'JR在来線', 'Exit': '南口', 'ExitId': '10814', 'Distance': '1404', 'Time': '17'}], 'SmartPhoneCouponFlag': 'false'}","135.581936111111,34.839177500000"
22730474149,AX8_xy2eYO2,紀泉交通株式会社,"{'Type': 'point', 'Coordinates': '135.319935000000,34.423278611111'}",[],,[],"{'Uid': '54962ae478d9222c4bbeec6cc0c43998e4602b61', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キセンコウツウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉佐野市住吉町５−１３', 'GovernmentCode': '27213', 'AddressMatchingLevel': '6', 'Tel1': '072-461-4618', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25833', 'SubId': '2583301', 'Name': '井原里', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '9846', 'Distance': '1634', 'Time': '20'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '2'}","135.319935000000,34.423278611111"
22730478785,Mve_YWGwalg,株式会社三位恒産,"{'Type': 'point', 'Coordinates': '135.303555833333,34.415282222222'}",[],,[],"{'Uid': 'bae58926565b0f03b650bca7465a85076e0556e9', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'サンミコウサン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉佐野市りんくう往来北１−５３', 'GovernmentCode': '27213', 'AddressMatchingLevel': '6', 'Tel1': '072-463-5778', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0510005', 'Name': '陸運、運送'}], 'Station': [{'Id': '26240', 'SubId': '2624001', 'Name': 'りんくうタウン', 'Railway': 'JR在来線/南海電気鉄道', 'Exit': '出口', 'ExitId': '12205', 'Distance': '744', 'Time': '9'}, {'Id': '25828', 'SubId': '2582801', 'Name': '泉佐野', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '9839', 'Distance': '1698', 'Time': '21'}, {'Id': '25828', 'SubId': '2582801', 'Name': '泉佐野', 'Railway': '南海電気鉄道', 'Exit': '東出口', 'ExitId': '9840', 'Distance': '1766', 'Time': '22'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.303555833333,34.415282222222"
22730481284,XjIvNyWdmZE,金剛自動車株式会社　バス部,"{'Type': 'point', 'Coordinates': '135.601424166667,34.504368055556'}",[],,[],"{'Uid': '00efebb83f89ae851bb5d08ef7affcc3741630b2', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'コンゴウジドウシャバスブ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府富田林市本町１８−１７', 'GovernmentCode': '27214', 'AddressMatchingLevel': '6', 'Tel1': '0721-23-2286', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26078', 'SubId': '2607801', 'Name': '富田林', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '11100', 'Distance': '41', 'Time': '0'}, {'Id': '26078', 'SubId': '2607801', 'Name': '富田林', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '11099', 'Distance': '621', 'Time': '7'}, {'Id': '26079', 'SubId': '2607901', 'Name': '富田林西口', 'Railway': '近畿日本鉄道', 'Exit': '出口', 'ExitId': '11101', 'Distance': '655', 'Time': '7'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.601424166667,34.504368055556"
22730481757,RszxESWdmZE,金剛自動車株式会社　本社,"{'Type': 'point', 'Coordinates': '135.601424166667,34.504368055556'}",[],,[],"{'Uid': '9b3448febbf4b021dd7dcb24163a15ef3398c494', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'コンゴウジドウシャホンシャ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府富田林市本町１８−１７', 'GovernmentCode': '27214', 'AddressMatchingLevel': '6', 'Tel1': '0721-23-2287', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26078', 'SubId': '2607801', 'Name': '富田林', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '11100', 'Distance': '41', 'Time': '0'}, {'Id': '26078', 'SubId': '2607801', 'Name': '富田林', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '11099', 'Distance': '621', 'Time': '7'}, {'Id': '26079', 'SubId': '2607901', 'Name': '富田林西口', 'Railway': '近畿日本鉄道', 'Exit': '出口', 'ExitId': '11101', 'Distance': '655', 'Time': '7'}], 'SmartPhoneCouponFlag': 'false'}","135.601424166667,34.504368055556"
22730487545,MRdtLeeriTM,京都急行バス,"{'Type': 'point', 'Coordinates': '135.631610000000,34.787090000000'}",[],,[],"{'Uid': '7b8c2e1eb47a8b15bc40ad6d966d9654155908bb', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キョウトキュウコウバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府寝屋川市香里本通町５−５', 'GovernmentCode': '27215', 'AddressMatchingLevel': '6', 'Tel1': '072-834-2141', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0510005', 'Name': '陸運、運送'}], 'Station': [{'Id': '25934', 'SubId': '2593401', 'Name': '香里園', 'Railway': '京阪電気鉄道', 'Exit': '出口1', 'ExitId': '10582', 'Distance': '379', 'Time': '4'}, {'Id': '25934', 'SubId': '2593401', 'Name': '香里園', 'Railway': '京阪電気鉄道', 'Exit': '出口2', 'ExitId': '10583', 'Distance': '681', 'Time': '8'}, {'Id': '25929', 'SubId': '2592901', 'Name': '光善寺', 'Railway': '京阪電気鉄道', 'Exit': '出口2', 'ExitId': '10574', 'Distance': '1272', 'Time': '15'}], 'SmartPhoneCouponFlag': 'false'}","135.631610000000,34.787090000000"
22730487545,MRdtLeeriTM,京都急行バス,"{'Type': 'point', 'Coordinates': '135.631610000000,34.787090000000'}",[],,[],"{'Uid': '7b8c2e1eb47a8b15bc40ad6d966d9654155908bb', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キョウトキュウコウバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府寝屋川市香里本通町５−５', 'GovernmentCode': '27215', 'AddressMatchingLevel': '6', 'Tel1': '072-834-2141', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0510005', 'Name': '陸運、運送'}], 'Station': [{'Id': '25934', 'SubId': '2593401', 'Name': '香里園', 'Railway': '京阪電気鉄道', 'Exit': '出口1', 'ExitId': '10582', 'Distance': '379', 'Time': '4'}, {'Id': '25934', 'SubId': '2593401', 'Name': '香里園', 'Railway': '京阪電気鉄道', 'Exit': '出口2', 'ExitId': '10583', 'Distance': '681', 'Time': '8'}, {'Id': '25929', 'SubId': '2592901', 'Name': '光善寺', 'Railway': '京阪電気鉄道', 'Exit': '出口2', 'ExitId': '10574', 'Distance': '1272', 'Time': '15'}], 'SmartPhoneCouponFlag': 'false'}","135.631610000000,34.787090000000"
